run_accession	experiment_title	sample_accession	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	last_updated	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sample_description	sra_galaxy	sample_prep_interval	fastq_md5	secondary_study_accession	experimental_protocol	read_count	study_title	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	sample_title	host_genotype	host_phenotype	environmental_medium	cultivar	instrument_model	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	base_count	library_strategy	restriction_site	serovar	investigation_type	location	library_source	sra_ftp	age	library_layout	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	tag	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	secondary_sample_accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	first_public	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source
SRR31271567	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521419	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							2627763							3D7;1pul-rep2	1059481;1133143	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/067/SRR31271567/SRR31271567											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/067/SRR31271567/SRR31271567		22178aaf5888bd8ec75e55312d417d8f;ae317d680b7a2476eb228b658bba5e53	SRP543826		29618	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		monoclonal 3D7 control			Dried blood on filter paper		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			37a9ad69692ea2b6b6eb5f16bbb6948d		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_2.fastq.gz					8707692	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/067/SRR31271567/SRR31271567		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/067/SRR31271567/SRR31271567_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329			PARAV3-MH09-20230501-1pul-15cycles-rep2_S96_L001		2017-01-01			PARAV3-MH09-20230501-1pul-15cycles-rep2_S96_L001_pairs_R1.fastq.gz						2017	midguts11		SUB14852943				Homo sapiens	midguts11	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8		SRX26650520	Plasmodium falciparum 3D7		36329	PRJNA1180199						Homo sapiens		SRR31271567	SRS23144399					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271568	NextSeq 500 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521202	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							51827935							4051125514	19041446;22052972	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/068/SRR31271568/SRR31271568											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/068/SRR31271568/SRR31271568		7c70785c70e8d6bd2e96b7e88ff1d14a;feab7f3e3a96b70e146970560eb4a484	SRP543826		549066	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of W2 D10 : 2 98%			Dried blood on filter paper		NextSeq 500							NextSeq 500 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			e80e447c2462c23256448a0085ba3737		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_2.fastq.gz					160327272	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/068/SRR31271568/SRR31271568		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/068/SRR31271568/SRR31271568_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			PARAV3_ENV_61722_sampledb_4051125514_DS4-DC2_100_PV4C1_A52_S633		2017-01-01			PARAV3_ENV_61722_sampledb_4051125514_DS4-DC2_100_PV4C1_A52_S633_pairs_R1.fastq.gz						2017	AAD1017ZANZ25		SUB14852943				Homo sapiens	AAD1017ZANZ25	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	W2 D10 : 2 98%	SRX26650519	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271568	SRS23144398					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271569	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521418	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							3222347							3D7;1pul-rep1	1252584;1383803	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/069/SRR31271569/SRR31271569											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/069/SRR31271569/SRR31271569		2c62f780b3b685bdb200da9319210221;3603c85490b2c4e5412d17651a6b9a75	SRP543826		35699	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		monoclonal 3D7 control			Dried blood on filter paper		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			71f32636b7de85ac1dfec5622ce60891		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_2.fastq.gz					10495506	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/069/SRR31271569/SRR31271569		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/069/SRR31271569/SRR31271569_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833;36329			PARAV3-MH09-20230501-1pul-15cycles-rep1_S95_L001		2017-01-01			PARAV3-MH09-20230501-1pul-15cycles-rep1_S95_L001_pairs_R1.fastq.gz						2017	midguts10		SUB14852943				Homo sapiens	midguts10	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8		SRX26650518	Plasmodium falciparum 3D7		36329	PRJNA1180199						Homo sapiens		SRR31271569	SRS23144397					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271570	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521417	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							6417508							1	2425529;2598567	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/070/SRR31271570/SRR31271570											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_2.fastq.gz							Uganda: Busia	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/070/SRR31271570/SRR31271570		e5d669172bd04abb16bfd86bd00e7d4f;b6c77ff527c95a6c19216c0bc5132a98	SRP543826		70306	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-05-09		parasites in infected midgut number 4 from membrane feeding experiment done with patient G003 1 oocyst			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			80a25c3a841f7d51b8c1e9dbd3c23223		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_2.fastq.gz					20669964	AMPLICON				0.41318807 N 34.03505576 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/070/SRR31271570/SRR31271570		PAIRED			Human blood										0.41318807 N 34.03505576 E							Human blood		public		34.03505576	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/070/SRR31271570/SRR31271570_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			G003M04		2018-05-08			PARAV3-MH09-20230501-8034569563-15cycles-A52_S107_L001_pairs_R1.fastq.gz						2018-05-09	midguts9		SUB14852943				Anopheles gambiae	midguts9	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.41318807		SRX26650517	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271570	SRS23144396					0.41318807 N 34.03505576 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271571	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521416	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							7152778							midgut14_744	2671883;2853583	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/071/SRR31271571/SRR31271571											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_2.fastq.gz							Uganda: Tororo	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/071/SRR31271571/SRR31271571		ff00dbd33b1b491bdc7476110dc8c0b2;50af35470c882a34a7406eae40790796	SRP543826		79876	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-12-05		parasites in infected midgut number 14 from membrane feeding experiment done with cohort patient 744 on 5-Dec-2018			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			7145007f9dc257f09757a9c3797da4da		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_2.fastq.gz					23483544	AMPLICON				0.77010745 N 34.0257985 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/071/SRR31271571/SRR31271571		PAIRED			Human blood										0.77010745 N 34.0257985 E							Human blood		public		34.0257985	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/071/SRR31271571/SRR31271571_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			744_5Dec18_14		2018-12-05			PARAV3-MH09-20230501-8034565380-15cycles-A52_S99_L001_pairs_R1.fastq.gz						2018-12-05	midguts8		SUB14852943				Anopheles gambiae	midguts8	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.77010745		SRX26650516	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271571	SRS23144395					0.77010745 N 34.0257985 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271572	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521415	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							5319488							81	2269418;2403511	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/072/SRR31271572/SRR31271572											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_2.fastq.gz							Uganda: Tororo	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/072/SRR31271572/SRR31271572		7a1ea18d68224ad1c064a9623acee328;2ae177400fb7fea68c3eb8783f532e90	SRP543826		65734	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-07-19		parasites in infected midgut number 16 from membrane feeding experiment done with cohort patient 81 on 19-Jul-2018 20 oocysts			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			5aebbb958491c37fa7954b789005a479		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_2.fastq.gz					19325796	AMPLICON				0.77010745 N 34.0257985 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/072/SRR31271572/SRR31271572		PAIRED			Human blood										0.77010745 N 34.0257985 E							Human blood		public		34.0257985	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/072/SRR31271572/SRR31271572_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			81_19Jul18_16		2018-07-18			PARAV3-MH09-20230501-8019906906-15cycles-A52_S106_L001_pairs_R1.fastq.gz						2018-07-19	midguts7		SUB14852943				Anopheles gambiae	midguts7	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.77010745		SRX26650515	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271572	SRS23144394					0.77010745 N 34.0257985 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271573	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521414	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							150554							441	31512;33918	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/073/SRR31271573/SRR31271573											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_2.fastq.gz							Uganda: Tororo	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/073/SRR31271573/SRR31271573		81f1e108d1981ad4ce3b3a5ea189ae85;43b6ffd92faaa342737b6153f435d29d	SRP543826		664	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-08-23		parasites in infected midgut number 1 from membrane feeding experiment done with cohort patient 441 on 23-Aug-2018 4 oocysts			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			d3eda36dea6a8c4d0dd760bd90a101a7		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_2.fastq.gz					195216	AMPLICON				0.77010745 N 34.0257985 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/073/SRR31271573/SRR31271573		PAIRED			Human blood										0.77010745 N 34.0257985 E							Human blood		public		34.0257985	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/073/SRR31271573/SRR31271573_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			441_23Aug18_1		2018-08-22			PARAV3-MH09-20230501-8034568574-15cycles-A52_S105_L001_pairs_R1.fastq.gz						2018-08-23	midguts6		SUB14852943				Anopheles gambiae	midguts6	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.77010745		SRX26650514	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271573	SRS23144393					0.77010745 N 34.0257985 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271574	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521413	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							1056877							midgut13_744	405410;425620	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/074/SRR31271574/SRR31271574											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_2.fastq.gz							Uganda: Tororo	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/074/SRR31271574/SRR31271574		ddb01f2031d262f6ac329175961e42ae;d7078ee14cdf180d5ad5f6dd52f972c7	SRP543826		10002	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-12-05		parasites in infected midgut number 13 from membrane feeding experiment done with cohort patient 744 on 5-Dec-2018			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			d0888d245e2cb1a77e7bd52b07e7008d		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_2.fastq.gz					2940588	AMPLICON				0.77010745 N 34.0257985 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/074/SRR31271574/SRR31271574		PAIRED			Human blood										0.77010745 N 34.0257985 E							Human blood		public		34.0257985	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/074/SRR31271574/SRR31271574_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			744_5Dec18_13		2018-12-05			PARAV3-MH09-20230501-8034565286-15cycles-A52_S102_L001_pairs_R1.fastq.gz						2018-12-05	midguts5		SUB14852943				Anopheles gambiae	midguts5	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.77010745		SRX26650513	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271574	SRS23144392					0.77010745 N 34.0257985 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271575	Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut	SAMN44521412	Plasmodium	SRA2010156					PCR					mosquito midgut	2024-11-09							5016050							midgut7_744	1941081;2075540	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/075/SRR31271575/SRR31271575											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_2.fastq.gz							Uganda: Tororo	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/075/SRR31271575/SRR31271575		5985d3a4e1e1869409781161de7591f8;1f6b73ecfcaa923ef8f1506adce9fe9e	SRP543826		56921	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				mosquito midgut		2018-12-05		parasites in infected midgut number 7 from membrane feeding experiment done with cohort patient 744 on 5-Dec-2018			mosquito midgut		Illumina MiSeq							Illumina MiSeq sequencing: Multiplexed amplicon sequencing of p falciparum control from mosquito midgut			mosquito midgut	7165			6487cf27151ea4072c64bf41e03b66d1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_2.fastq.gz					16734774	AMPLICON				0.77010745 N 34.0257985 E	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/075/SRR31271575/SRR31271575		PAIRED			Human blood										0.77010745 N 34.0257985 E							Human blood		public		34.0257985	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/075/SRR31271575/SRR31271575_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			744_5Dec18_7		2018-12-05			PARAV3-MH09-20230501-8034565345-15cycles-A52_S104_L001_pairs_R1.fastq.gz						2018-12-05	midguts4		SUB14852943				Anopheles gambiae	midguts4	env_geo;env_geo:terrestrial;env_geo:freshwater;pathogen;pathogen:protozoan	2024-11-09	0.77010745		SRX26650512	Plasmodium falciparum		5833	PRJNA1180199						Anopheles gambiae		SRR31271575	SRS23144391					0.77010745 N 34.0257985 E						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
SRR31271576	NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot	SAMN44521346	Plasmodium	SRA2010156					PCR					Human blood	2024-11-09							49087776							84	17058684;18750258	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR312/076/SRR31271576/SRR31271576											ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_2.fastq.gz							USA	MIGS/MIMS/MIMARKS.human-associated;MIGS.eu	Keywords: GSC:MIxS MIGS:6.0	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/076/SRR31271576/SRR31271576		82a03203dbbf7d4801e957aed50aa258;4b7502a7ad34ed6e0340d14a273734aa	SRP543826		552857	Plasmodium falciparum Raw sequence reads for controls and samples used to benchmark wetlab and bioinformatics methods				Human blood		2017-12-31		2 strain mixture control of 3D7 DD2k : 40 60%			Dried blood on filter paper		NextSeq 2000							NextSeq 2000 sequencing: Multiplexed amplicon sequencing of p falciparum control - dried blood spot			Dried blood on filter paper	9606			a7a03af8abb9f1284194e1bf977bb93b		ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_2.fastq.gz					166691845	AMPLICON				37.8 N 122.4 W	GENOMIC	ftp.sra.ebi.ac.uk/vol1/srr/SRR312/076/SRR31271576/SRR31271576		PAIRED			cultured habitat										37.8 N 122.4 W							cultured habitat		public		-122.4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR312/076/SRR31271576/SRR31271576_2.fastq.gz	1;131567;2759;2698737;33630;5794;422676;5819;1639119;5820;418107;5833			N3D7_PLUS_Dd2_k13_40_60_Lowdil1_10_S112		2017-01-01			N3D7_PLUS_Dd2_k13_40_60_Lowdil1_10_S112_pairs_R1.fastq.gz						2017	ISG4-4		SUB14852943				Homo sapiens	ISG4-4	env_geo;env_geo:terrestrial;pathogen;pathogen:protozoan	2024-11-09	37.8	3D7 DD2k : 40 60%	SRX26650511	Plasmodium falciparum		5833	PRJNA1180199						Homo sapiens		SRR31271576	SRS23144390					37.8 N 122.4 W						2024-11-09		PRJNA1180199	NA	NA	NA	NA	NA	NA
